Date,User,Tweet
2022-05-19 22:47:12+00:00,fairseamadness,"If an AI that relies on concurrent neural net theory for learning, deep learning techniques, it is possible to teach it to think in irrational terms. This poses risk in coding as the machine can be taught to code. The risk is that humans use irrationality in encryption as well."
2022-05-19 21:34:54+00:00,genericgranola,"Deep Learning: The Key to Unlocking the True Potential of AI https://t.co/5IK1p05Tyu #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/rGPFcsphXd"
2022-05-19 21:01:09+00:00,towards_AI,"Basic Linear Algebra for Deep Learning and Machine Learning Python Tutorial → https://t.co/ic6OCNxVHa

#linearalgebra #deeplearning #neuralnetwork #neuralnetworks #cnn #machinelearning #ml #ai #ia #programming #python #100daysofcode #coding #cloudcomputing #math #neuralnets #nn"
2022-05-19 19:34:16+00:00,algotive,"🧠 Can machines have neurons?   

Not exactly. Neural networks are at the core of Deep Learning, the AI technology that mimics the human brain. But this doesn't mean it thinks like people.   

 🧵 Here’s a breakdown of 3 types of neural networks of Deep Learning:"
2022-05-19 17:09:54+00:00,YuvalLeshem,"High Tech Jobs in Israel 24/7 
#Data Scientist -machine / deep learning
#BigData infrastructure -Java
AI application engineer -Java /R/matlab
#FrontEnd Lead-react / angular
#QA automation Lead
Payment Approval Representative
https://t.co/xgiPepzBO0"
2022-05-19 16:53:35+00:00,SuriyaSubraman,"Heard on the Street – 5/19/2022 - insideBIGDATA: We invite submissions with a focus on our favored technology topics areas: big data, data science, machine learning, AI and deep learning. Enjoy! Meta ... https://t.co/OPBZDHUB57 #bigdata #cdo #cto"
2022-05-19 14:39:37+00:00,Jeff_Chileno,"If AI gets tweaked to be conscious &amp; to be able to manipulate imagery, set up on a TV with a mic &amp; camera as its sensors, and it has learned from countless videos, imagery, &amp; audio by its machine learning &amp; deep learning, what are the possibilities?

#Questionbox #questiontime"
2022-05-19 14:19:52+00:00,DataAugmented,"The Complete Collection of Data Science Books – Part 1
https://t.co/qNZBNqSg2H
Read the best books on Machine Learning, Deep Learning, Computer Vision, Natural Language Processing, MLOps, Robotics, IoT, AI Products Management, Data Science for Executives, and Super Books."
2022-05-19 12:02:10+00:00,maxversace,"From Computer Vision to Deep Learning: the AI path to innovation in industrial applications. How Machine Vision morphed into Deep Learning to provide an extra pair of eyes

#ai #deeplearning #computervision 

https://t.co/T0ya7cp7RC"
2022-05-19 11:54:34+00:00,lopezunwired,A deep learning model and human-machine fusion for prediction of EBV-associated gastric cancer from histopathology https://t.co/dKmWho3yZS #MachineLearning #NatureJournal #AI https://t.co/II56droAzD
2022-05-19 11:07:47+00:00,labanjohnson,Applications &amp; Challenges Of Integrating Deep Learning In Big Data Analytics - https://t.co/qy5LjFJhQt learning applications are quickly gaining traction as the next big thing in data analytics. While AI and machine learning are rapidly evolving and will have a significant imp...
2022-05-19 09:39:22+00:00,_its_kstevins,"• Advanced practical knowledge of data science and machine learning /AI development frameworks

• Excellent analytical and learning skills

• Experience in Deep Learning frameworks (e.g. TensorFlow)

• Experience with NLP algorithms is an advantage."
2022-05-19 07:16:50+00:00,Terry34841835,"AI Crash Course: A fun and hands-on introduction to machine learning, reinforcement learning, deep learning, and artificial intelligence with Python https://t.co/5iBIVykhBh via @amazon https://t.co/QJvGc6B8Zw"
2022-05-19 06:04:34+00:00,genericgranola,"An overview of deep-learning based object-detection algorithms. https://t.co/myLIu6nC75 #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/ez5EgrY4Bj"
2022-05-19 05:28:11+00:00,avikumart_,"&gt; are you going to use regression or classification algorithms?

&gt; are you going to use machine learning or deep learning algorithms will solve the problem?

#MachineLearning #AI #RStats #dataviz https://t.co/34RauXRhYJ"
2022-05-19 04:42:39+00:00,amrash888,"Super nice explainer episode on GPT3. AI, Deep Learning and Machine learning are changing the way we language. 
https://t.co/rPuxnCP5B3"
2022-05-19 01:50:09+00:00,genericgranola,"Real World Applications of Generative Deep Learning &amp; NeRFs https://t.co/mFEFQBuZzE #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/mX7li5ff4n"
2022-05-19 01:33:44+00:00,SFBNJobs,"AI Scientist, Computer Vision &amp; Deep Learning – Genentech – San Francisco, CA: We are building the Computer Vision and Deep Learning division within the Artificial Intelligence and Machine ... #BayArea #Biotech https://t.co/CxoMWEi5rs"
2022-05-19 01:12:16+00:00,Tech_on_Edge,"Does deep learning have more parameters than machine learning?,
        https://t.co/zEVNrI6SiN #AI #DataScience #ArtificialIntelligence #bigdata"
2022-05-19 01:12:16+00:00,e_stoilkov,"Does deep learning have more parameters than machine learning?,
         #AI #bigdata #DataScience #ArtificialIntelligence #bigdata,
        See all new articles on: https://t.co/sBEN7736dD ,
        https://t.co/ZLenBCSrea"
2022-05-18 17:32:32+00:00,YuvalLeshem,"High Tech Jobs in Israel 24/7 
#Data Scientist -machine / deep learning
#BigData infrastructure -Java
AI application engineer -Java /R/matlab
#FrontEnd Lead-react / angular
#QA automation Lead
Payment Approval Representative
https://t.co/xgiPepz3Ys"
2022-05-18 17:03:11+00:00,adlia67,"The future of AI gathers at @ODSC. Follow us for the latest in machine learning, deep learning, MLOps, data engineering, and AI at @sheamusmcgov #ML #DL #AI #DataScience https://t.co/N6wGswOsdy"
2022-05-18 13:55:25+00:00,LuigiCongedo,"Vuoi scoprire come il Deep Learning e il Reinforcement Learning vengono applicati al mondo del Gaming?

Non perdere la prossima LIVE del 19 maggio 2022 – estratta dalla Machine Learning Masterclass --&gt; https://t.co/9xnJ0CX5vf

#AI #gaming"
2022-05-18 12:29:21+00:00,genericgranola,"What is the distinction between machine learning, deep learning, and artificial intelligence? https://t.co/7Pc3KiqNPe #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/S7OvP5xbuk"
2022-05-18 10:49:40+00:00,genericgranola,"DO YOU KNOW THE CURRENT TRENDS IN DEEP LEARNING https://t.co/NqcUnc4Gai #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/i6OhWPSKbQ"
2022-05-18 07:34:21+00:00,genericgranola,"Understanding Satellite Image For Geo-spatial Deep Learning https://t.co/7Fasai0e0W #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/jmX7katOZu"
2022-05-18 07:29:36+00:00,genericgranola,"Building Deep Learning based Video Surveillance Platform: Part-1 https://t.co/2LmK7h978Z #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/6MhrQK9eIt"
2022-05-18 07:09:34+00:00,genericgranola,"Penerapan Surge Pricing Oleh Uber Dengan Menggunakan Deep Learning: Neural Network Regresi https://t.co/bLVs2G1iVt #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/I11RkLk77k"
2022-05-18 07:05:07+00:00,genericgranola,"Deep learning and its concepts https://t.co/6PvIQNbNsk #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/VYzkycUgeA"
2022-05-18 07:05:03+00:00,genericgranola,"Edge Computing with Deep Learning, IoT, and 5G https://t.co/rj22BGng6p #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/T2zSTUAWN0"
2022-05-18 05:19:38+00:00,genericgranola,"Does deep learning have more parameters than machine learning? https://t.co/t2plk2sKAO #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/Opu0q32a3G"
2022-05-18 03:44:52+00:00,genericgranola,"Large Scale Deep Learning with Spark — An Opinionated Guide https://t.co/Esd2OVFIJW #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/iOTkYiZFXM"
2022-05-18 03:02:52+00:00,AINewsFeed,What is Deep Learning | Deep Learning Machine Vision | AIT Goehner https://t.co/0S0Z2HCZ71 #ai #ml #dl
2022-05-18 02:24:29+00:00,genericgranola,"Intro to Deep Learning — Part 1 https://t.co/BfJAC76g43 #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/qny38cbWUK"
2022-05-17 20:35:02+00:00,supplychain123,Whoever becomes the leader in artificial intelligence will become the ruler of the world. Vladimir Putin https://t.co/LZ5D7hcWuQ #AI #singularity #robotics #robot #humanoid #machine #deep #learning #python #russia #USSR #WWIII
2022-05-17 18:59:39+00:00,genericgranola,"Deep Learning: Feedforward networks https://t.co/Y7ffZKq3JM #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/Ht1mRBeclg"
2022-05-17 18:54:46+00:00,genericgranola,"Captioning Chest X Rays with Deep Learning. https://t.co/NWrTtXybpj #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/HjsJJRAmYn"
2022-05-17 17:42:46+00:00,JeyramEduTrust,"✨AI✨. ✨ML✨

✅While machine learning is based on the idea that machines should be able to learn and adapt through experience, 

✅AI refers to a broader idea where machines can execute tasks ""smartly."" Artificial Intelligence applies machine learning, deep learning.
#AI #ML https://t.co/TsBWGjh994"
2022-05-17 15:34:58+00:00,ksandler1,"Much of search is driven by other human beings. Despite advances in AI, machine learning, and deep learning, “companies can’t rely solely on predictive analytics; that’s why the human element continues to be essential to search.”  https://t.co/eA1dApHFkY via @Yahoo"
2022-05-17 15:34:37+00:00,genericgranola,"You’re wrong, Deep Learning can’t do it all https://t.co/WjK42Sxfx6 #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/ZtB2X4Sou2"
2022-05-17 14:24:34+00:00,comidoc,"Machine learning &amp; AI Hands on 3 Projects.  
2 hours | 229481 students  | September 2020 release 

🆓 LINK =&gt; https://t.co/YgGXb4Ebjq 

#Udemy #Inteligencia #artificial #Aprendizaje #automático #Deep #Learning https://t.co/nZByBGpvHV"
2022-05-17 10:16:34+00:00,vitalflux,"One of the most critical applications of differential calculus:

Optimization problems where the ask is how to do something the best!

This has great applications in machine learning and deep learning

#Mathematics #MachineLearning #DeepLearning #AI #DataScience #Data #Analytics"
2022-05-17 09:00:54+00:00,meme_machines,"@GaryMarcus You're a very naughty boy, but not the only one! 

""Systems don't scale indefinitely. Machine learning - deep learning - isn't a silver bullet.

Turing, writing in 1950, hoped that systems could be made to learn what they didn't know"" 

~ Larson, Myth of AI, p.156"
2022-05-17 08:50:11+00:00,ISGLOBALorg,"#ISGlobalJobs 🤝| Postdoc in Biomedical Image Analyses &amp; AI

The candidate will develop novel research that applies advanced computer vision, spatial statistics, machine learning and deep learning to different imaging modalities.

✍️ https://t.co/lyRzoMxRN2

cc @SOMM_alliance https://t.co/82ZVwwcLzI"
2022-05-17 08:21:15+00:00,OwolabiAdedotun,"and drive a research program in the theory of deep learning, robust machine learning, probabilistic deep learning or adjacent areas. This position will contribute to the research programme ""Advancing Modern Data-Driven Robust AI"","
2022-05-17 08:11:45+00:00,Sandrine___Ada,"Yankel Ducret et @HerveMignot Nous parle de machine learning et deep learning entre autre 
Définir un cas d’usage pour une construction efficiente auprès des équipes métiers et opérationnels 

#mbadmb #transfonum #hubday #data #ai 
@hubinstitute @wtaranoff @vincentmontet https://t.co/1ucRpL2a8r"
2022-05-17 07:49:58+00:00,genericgranola,"Deep Learning | Neural Network Pivotals to become Data Scientists (from Eagle eye concepts) https://t.co/h16ykZwnxN #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/o6wXlieFul"
2022-05-17 04:22:49+00:00,arunadh007,"@ykdojo Greetings! 

I love AI, so I talk about:
- Python
- Data Science
- Machine Learning
- Deep Learning
- ML Ops
- and some memes 😂"
2022-05-16 23:08:00+00:00,DataScienceDojo,"💥 AI versus Machine Learning versus Deep Learning: https://t.co/8lAwC5wh6B

#DeepLearning #ML #AI https://t.co/x7CWVWDXfi"
2022-05-16 22:35:01+00:00,SupplyChainBlog,Whoever becomes the leader in artificial intelligence will become the ruler of the world. Vladimir Putin https://t.co/lLQX94Hw0r #AI #singularity #robotics #robot #humanoid #machine #deep #learning #python #russia #USSR #WWIII
2022-05-16 20:13:30+00:00,AINewsFeed,Mathematics | Machine Learning Internship: Deep Learning Models For Integrated Circuit Metrology -... https://t.co/mbLghfZJrx #ai #ml #dl
2022-05-16 16:09:51+00:00,genericgranola,"Best Papers on 3D Convolutional Neural Networks(Deep Learning) https://t.co/GP3AIT1fo4 #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/VTwRp68qSL"
2022-05-16 16:04:04+00:00,genericgranola,"Best Papers on 3D Convolutional Neural Networks(Deep Learning) https://t.co/GP3AIT1fo4 #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/ceUmwh2Fnk"
2022-05-16 14:59:25+00:00,genericgranola,"Artificial Intelligence, Machine Learning and Deep Learning Explained (As Best As I Can) https://t.co/Z4MlYeVWqW #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/bqAAfpKO16"
2022-05-16 14:54:45+00:00,genericgranola,"Artificial Intelligence, Machine Learning and Deep Learning Explained (As Best As I Can) https://t.co/Z4MlYeVWqW #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/b4BTRcIDEv"
2022-05-16 14:51:38+00:00,kaancceylan,"The medium post of this month is live! Click the link to learn about AI, Machine Learning and Deep Learning! Any feedback is much appreciated 🙌

https://t.co/nCgpnPm4ov"
2022-05-16 12:30:29+00:00,bradnelsonops,"Difference between Artificial Intelligence vs Machine Learning vs Deep Learning 

Source: @ingliguori

 #artificialintelligence #machinelearning #deeplearning #csuite #digitaltransformation #businesstransformation #ai https://t.co/2zywBVZPWu"
2022-05-16 11:22:44+00:00,jmikton,"AI Artificial Intelligences is ubiquitous in our lives, how do we juggle the relationships with Machine and Deep Learning (AI)- resources to consider
https://t.co/4FUGkiN28D
https://t.co/Mtkh9OFRiI
https://t.co/vtAtm8FtXp
https://t.co/xfZVL5VmsN https://t.co/ULFU1CbjaW"
2022-05-16 11:18:22+00:00,elearningshow,Nice example of machine learning and deep learning #deeplearning #machinelearning #computervision #datascience #ai #artificialintelligence https://t.co/aCpzo7fpYw
2022-05-16 07:34:10+00:00,genericgranola,"Neural Sheaf Diffusion for deep learning on graphs https://t.co/2wvWWmoTZt #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/WnTAMjVS0a"
2022-05-16 05:22:17+00:00,saurabh_nand,"@Sunil_Deodhar @KanchanGupta @DrManikSaha2 Boxer caught naked 🤪🤪

based on post independence arrangement everyone is former congressi bcz congress is universe congress is galaxy congress is  rocket science congress is ai congress is deep learning machine learning congress is 
everything    - naked boxer raju"
